Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
FABER CREST,"1,368,000","1,248.62","1,096",Jun-22,FABER HEIGHTS,Resale,Strata,116,"11,793",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
THE ANCHORAGE,"2,175,000","1,237.86","1,757",Jun-22,ALEXANDRA ROAD,Resale,Strata,115,"18,913",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
ONE BERNAM,"1,688,000",731.95,"2,306",Jun-22,BERNAM STREET,New Sale,Strata,68,"24,824",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,688,000",731.95,"2,306",Jun-22,BERNAM STREET,New Sale,Strata,68,"24,824",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
RIVIERE,"2,318,000",818.06,"2,834",Jun-22,JIAK KIM STREET,New Sale,Strata,76,"30,500",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
PARC RIVIERA,"1,360,000",904.18,"1,504",Jun-22,WEST COAST VALE,Resale,Strata,84,"16,190",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
COMMONWEALTH TOWERS,"900,000",462.85,"1,944",Jun-22,COMMONWEALTH AVENUE,Resale,Strata,43,"20,930",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
NORMANTON PARK,"2,034,000","1,087.16","1,871",Jun-22,NORMANTON PARK,New Sale,Strata,101,"20,139",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
ONE-NORTH RESIDENCES,"858,000",516.67,"1,661",Jun-22,ONE-NORTH GATEWAY,Resale,Strata,48,"17,875",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
HUNDRED TREES,"2,380,000","1,474.67","1,614",Jun-22,WEST COAST DRIVE,Resale,Strata,137,"17,372",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
WHISTLER GRAND,"1,275,000",764.24,"1,668",Jun-22,WEST COAST VALE,Sub Sale,Strata,71,"17,958",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
MARINA COLLECTION,"7,000,000","3,788.93","1,847",Jun-22,COVE DRIVE,Resale,Strata,352,"19,886",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"3,388,000","1,496.2","2,264",Jun-22,SILAT AVENUE,New Sale,Strata,139,"24,374",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
STIRLING RESIDENCES,"2,135,000","1,054.87","2,024",Jun-22,STIRLING ROAD,Sub Sale,Strata,98,"21,786",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
RIVIERE,"2,411,000",839.59,"2,872",Jun-22,JIAK KIM STREET,New Sale,Strata,78,"30,910",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
CARIBBEAN AT KEPPEL BAY,"1,550,000",893.41,"1,735",Jun-22,KEPPEL BAY DRIVE,Resale,Strata,83,"18,675",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
NORMANTON PARK,"1,899,000","1,108.69","1,713",Jun-22,NORMANTON PARK,New Sale,Strata,103,"18,437",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
ONE-NORTH RESIDENCES,"2,070,000","1,334.74","1,551",Jun-22,ONE-NORTH GATEWAY,Resale,Strata,124,"16,694",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"868,000",365.98,"2,372",Jun-22,ENGGOR STREET,Resale,Strata,34,"25,529",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
CENTRAL GREEN CONDOMINIUM,"2,080,000","1,431.61","1,453",Jun-22,JALAN MEMBINA,Resale,Strata,133,"15,639",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
ONE SHENTON,"2,189,000","1,194.8","1,832",Jun-22,SHENTON WAY,Resale,Strata,111,"19,721",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
COMMONWEALTH TOWERS,"2,008,888","1,033.34","1,944",Jun-22,COMMONWEALTH AVENUE,Resale,Strata,96,"20,926",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
QUEENS PEAK,"1,010,000",484.38,"2,085",Jun-22,DUNDEE ROAD,Resale,Strata,45,"22,444",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
THE VISION,"1,990,000","1,313.21","1,515",Jun-22,WEST COAST CRESCENT,Resale,Strata,122,"16,311",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
ONE SHENTON,"1,950,000","1,140.98","1,709",Jun-22,SHENTON WAY,Resale,Strata,106,"18,396",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
ONE BERNAM,"1,688,000",731.95,"2,306",May-22,BERNAM STREET,New Sale,Strata,68,"24,824",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,352,000",527.44,"2,563",May-22,SILAT AVENUE,New Sale,Strata,49,"27,592",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"1,268,000",527.44,"2,404",May-22,SILAT AVENUE,New Sale,Strata,49,"25,878",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
THE LANDMARK,"1,280,600",495.14,"2,586",May-22,CHIN SWEE ROAD,New Sale,Strata,46,"27,839",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE CLEMENT CANOPY,"2,300,000","1,345.5","1,709",May-22,CLEMENTI AVENUE 1,Resale,Strata,125,"18,400",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,36 to 40
THE INTERLACE,"2,625,000","1,872.94","1,402",May-22,DEPOT ROAD,Resale,Strata,174,"15,086",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
RIVIERE,"3,633,000","1,216.33","2,987",May-22,JIAK KIM STREET,New Sale,Strata,113,"32,150",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
SKYLINE RESIDENCES,"1,850,000",828.83,"2,232",May-22,TELOK BLANGAH ROAD,Resale,Strata,77,"24,026",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
TWIN VEW,"1,130,000",731.95,"1,544",May-22,WEST COAST VALE,Resale,Strata,68,"16,618",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,06 to 10
WHISTLER GRAND,"1,800,000","1,065.64","1,689",May-22,WEST COAST VALE,Sub Sale,Strata,99,"18,182",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
COMMONWEALTH TOWERS,"1,460,000",753.48,"1,938",May-22,COMMONWEALTH AVENUE,Resale,Strata,70,"20,857",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
QUEENS PEAK,"1,408,000",775.01,"1,817",May-22,DUNDEE ROAD,Resale,Strata,72,"19,556",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
MARINA BAY RESIDENCES,"2,200,000","1,130.22","1,947",May-22,MARINA BOULEVARD,Resale,Strata,105,"20,952",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,590,000",893.41,"1,780",May-22,MARINA BOULEVARD,Resale,Strata,83,"19,157",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,21 to 25
COMMONWEALTH TOWERS,"1,340,000",753.48,"1,778",May-22,COMMONWEALTH AVENUE,Resale,Strata,70,"19,143",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
NORMANTON PARK,"2,167,000","1,227.1","1,766",May-22,NORMANTON PARK,New Sale,Strata,114,"19,009",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
SKY EVERTON,"3,788,000","1,345.5","2,815",May-22,EVERTON ROAD,New Sale,Strata,125,"30,304",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
NORMANTON PARK,"2,045,000","1,087.16","1,881",May-22,NORMANTON PARK,New Sale,Strata,101,"20,248",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"2,059,000","1,087.16","1,894",May-22,NORMANTON PARK,New Sale,Strata,101,"20,386",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
THE BERTH BY THE COVE,"2,710,000","1,657.66","1,635",May-22,OCEAN DRIVE,Resale,Strata,154,"17,597",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
ALEXIS,"735,000",430.56,"1,707",May-22,ALEXANDRA ROAD,Resale,Strata,40,"18,375",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
FRAGRANCE COURT,"1,770,000","1,420.85","1,246",May-22,YEW SIANG ROAD,Resale,Strata,132,"13,409",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE SORRENTO,"1,168,000",742.72,"1,573",May-22,WEST COAST ROAD,Resale,Strata,69,"16,928",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
MARINA ONE RESIDENCES,"3,088,000","1,162.51","2,656",May-22,MARINA WAY,Resale,Strata,108,"28,593",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
ONE PEARL BANK,"3,030,000","1,194.8","2,536",May-22,PEARL BANK,New Sale,Strata,111,"27,297",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,11 to 15
RIVIERE,"4,520,000","1,711.48","2,641",May-22,JIAK KIM STREET,New Sale,Strata,159,"28,428",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"2,943,000","1,496.2","1,967",May-22,SILAT AVENUE,New Sale,Strata,139,"21,173",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
ONE PEARL BANK,"2,037,000",839.59,"2,426",May-22,PEARL BANK,New Sale,Strata,78,"26,115",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"1,268,000",527.44,"2,404",May-22,SILAT AVENUE,New Sale,Strata,49,"25,878",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
PARC CLEMATIS,"2,688,000","1,496.2","1,797",May-22,JALAN LEMPENG,New Sale,Strata,139,"19,338",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
QUEENS PEAK,"938,000",495.14,"1,894",May-22,DUNDEE ROAD,Resale,Strata,46,"20,391",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
CORALS AT KEPPEL BAY,"2,620,000","1,356.26","1,932",May-22,KEPPEL BAY DRIVE,Resale,Strata,126,"20,794",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
THE CLEMENT CANOPY,"1,050,000",635.08,"1,653",May-22,CLEMENTI AVENUE 1,Resale,Strata,59,"17,797",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
THE LANDMARK,"1,741,132",678.13,"2,568",May-22,CHIN SWEE ROAD,New Sale,Strata,63,"27,637",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE TRILINQ,"880,000",538.2,"1,635",May-22,JALAN LEMPENG,Resale,Strata,50,"17,600",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
RIVIERE,"6,216,000","2,002.1","3,105",May-22,JIAK KIM STREET,New Sale,Strata,186,"33,419",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
NORMANTON PARK,"1,648,000",850.36,"1,938",May-22,NORMANTON PARK,New Sale,Strata,79,"20,861",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
PARC CLEMATIS,"3,110,000","1,711.48","1,817",May-22,JALAN LEMPENG,New Sale,Strata,159,"19,560",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
RIVER PLACE,"1,168,000",785.77,"1,486",May-22,HAVELOCK ROAD,Resale,Strata,73,"16,000",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
NORMANTON PARK,"2,027,000","1,076.4","1,883",May-22,NORMANTON PARK,New Sale,Strata,100,"20,270",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
PARC CLEMATIS,"3,035,000","1,711.48","1,773",May-22,JALAN LEMPENG,New Sale,Strata,159,"19,088",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"2,705,000","1,463.9","1,848",May-22,JALAN LEMPENG,New Sale,Strata,136,"19,890",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
QUEENS PEAK,"1,720,000",839.59,"2,049",May-22,DUNDEE ROAD,Resale,Strata,78,"22,051",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,26 to 30
DOVER PARKVIEW,"1,300,000",968.76,"1,342",May-22,DOVER RISE,Resale,Strata,90,"14,444",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
SEAHILL,"1,300,000",861.12,"1,510",May-22,WEST COAST CRESCENT,Resale,Strata,80,"16,250",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"19,000,000","8,277.52","2,295",May-22,KEPPEL BAY VIEW,Resale,Strata,769,"24,707",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
ONE PEARL BANK,"3,298,000","1,399.32","2,357",May-22,PEARL BANK,New Sale,Strata,130,"25,369",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,01 to 05
ONE BERNAM,"1,715,000",699.66,"2,451",May-22,BERNAM STREET,New Sale,Strata,65,"26,385",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
THE PEARL @ MOUNT FABER,"1,580,000","1,162.51","1,359",May-22,MOUNT FABER ROAD,Resale,Strata,108,"14,630",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
THE INTERLACE,"2,200,000","1,463.9","1,503",May-22,DEPOT ROAD,Resale,Strata,136,"16,176",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
VIVA VISTA,"630,000",409.03,"1,540",May-22,SOUTH BUONA VISTA ROAD,Resale,Strata,38,"16,579",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
ALEXIS,"1,100,000",645.84,"1,703",May-22,ALEXANDRA ROAD,Resale,Strata,60,"18,333",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
SKY EVERTON,"1,780,000",678.13,"2,625",May-22,EVERTON ROAD,Sub Sale,Strata,63,"28,254",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
SKY EVERTON,"3,835,000","1,345.5","2,850",May-22,EVERTON ROAD,New Sale,Strata,125,"30,680",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
SPOTTISWOODE RESIDENCES,"1,700,000",796.54,"2,134",May-22,SPOTTISWOODE PARK ROAD,Resale,Strata,74,"22,973",-,Condominium,1,Freehold,02,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,630,000",861.12,"1,893",May-22,MARINA BOULEVARD,Resale,Strata,80,"20,375",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
RIVER PLACE,"1,630,000","1,033.34","1,577",May-22,HAVELOCK ROAD,Resale,Strata,96,"16,979",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
SPOTTISWOODE SUITES,"2,160,000","1,011.82","2,135",May-22,SPOTTISWOODE PARK ROAD,Resale,Strata,94,"22,979",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
V ON SHENTON,"1,800,000",947.23,"1,900",May-22,SHENTON WAY,Resale,Strata,88,"20,455",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
ONE BERNAM,"1,764,000",731.95,"2,410",May-22,BERNAM STREET,New Sale,Strata,68,"25,941",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
RIVIERE,"3,130,000","1,140.98","2,743",May-22,JIAK KIM STREET,New Sale,Strata,106,"29,528",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
THE REEF AT KING'S DOCK,"3,208,000","1,216.33","2,637",May-22,HARBOURFRONT AVENUE,New Sale,Strata,113,"28,389",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,316,000",527.44,"2,495",May-22,SILAT AVENUE,New Sale,Strata,49,"26,857",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"1,275,000",527.44,"2,417",May-22,SILAT AVENUE,New Sale,Strata,49,"26,020",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
QUEENS,"1,735,000","1,184.04","1,465",May-22,STIRLING ROAD,Resale,Strata,110,"15,773",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,31 to 35
ALEX RESIDENCES,"1,845,000",925.7,"1,993",May-22,ALEXANDRA VIEW,Resale,Strata,86,"21,453",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
MERAPRIME,"2,080,000","1,119.46","1,858",May-22,JALAN BUKIT HO SWEE,Resale,Strata,104,"20,000",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,31 to 35
THE REGENCY AT TIONG BAHRU,"2,720,000","1,270.15","2,141",May-22,CHAY YAN STREET,Resale,Strata,118,"23,051",-,Condominium,1,Freehold,03,Rest of Central Region,21 to 25
MARINA ONE RESIDENCES,"3,908,602","1,539.25","2,539",May-22,MARINA WAY,Resale,Strata,143,"27,333",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
REFLECTIONS AT KEPPEL BAY,"1,600,000",893.41,"1,791",May-22,KEPPEL BAY VIEW,Resale,Strata,83,"19,277",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"2,430,000","1,313.21","1,850",May-22,MARINA BOULEVARD,Resale,Strata,122,"19,918",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
WHISTLER GRAND,"1,280,000",764.24,"1,675",May-22,WEST COAST VALE,Sub Sale,Strata,71,"18,028",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
THE CLEMENT CANOPY,"1,248,000",710.42,"1,757",May-22,CLEMENTI AVENUE 1,Resale,Strata,66,"18,909",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
THE FORESTA @ MOUNT FABER,"835,000",430.56,"1,939",May-22,WISHART ROAD,Resale,Strata,40,"20,875",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"3,161,000","1,496.2","2,113",May-22,SILAT AVENUE,New Sale,Strata,139,"22,741",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"3,356,000","1,496.2","2,243",May-22,SILAT AVENUE,New Sale,Strata,139,"24,144",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
SKY EVERTON,"3,804,000","1,345.5","2,827",May-22,EVERTON ROAD,New Sale,Strata,125,"30,432",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
PARC CLEMATIS,"2,528,000","1,474.67","1,714",May-22,JALAN LEMPENG,New Sale,Strata,137,"18,453",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
THE OCEANFRONT @ SENTOSA COVE,"2,038,888","1,377.79","1,480",May-22,OCEAN DRIVE,Resale,Strata,128,"15,929",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
QUEENS,"1,730,000","1,184.04","1,461",May-22,STIRLING ROAD,Resale,Strata,110,"15,727",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,16 to 20
THE ANCHORAGE,"1,700,000","1,194.8","1,423",May-22,ALEXANDRA ROAD,Resale,Strata,111,"15,315",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
THE VISION,"2,150,000","1,313.21","1,637",May-22,WEST COAST CRESCENT,Resale,Strata,122,"17,623",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,31 to 35
QUEENS,"1,700,000","1,194.8","1,423",May-22,STIRLING ROAD,Resale,Strata,111,"15,315",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,11 to 15
ONE BERNAM,"1,704,000",731.95,"2,328",May-22,BERNAM STREET,New Sale,Strata,68,"25,059",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
RIVIERE,"1,620,000",559.73,"2,894",May-22,JIAK KIM STREET,New Sale,Strata,52,"31,154",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"2,089,000",893.41,"2,338",May-22,PEARL BANK,New Sale,Strata,83,"25,169",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
WESTCOVE CONDOMINIUM,"1,060,000","1,140.98",929,May-22,WEST COAST CRESCENT,Resale,Strata,106,"10,000",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
THE CLEMENT CANOPY,"1,820,000","1,108.69","1,642",May-22,CLEMENTI AVENUE 1,Resale,Strata,103,"17,670",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,16 to 20
BIJOU,"1,667,936",753.48,"2,214",May-22,JALAN MAT JAMBOL,Resale,Strata,70,"23,828",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TWIN REGENCY,"2,830,000","1,442.38","1,962",May-22,KIM TIAN ROAD,Resale,Strata,134,"21,119",-,Condominium,1,Freehold,03,Rest of Central Region,26 to 30
PALISADES,"3,400,000","3,293.78","1,032",May-22,PASIR PANJANG ROAD,Resale,Strata,306,"11,111",-,Condominium,1,Freehold,05,Rest of Central Region,06 to 10
MARINA BAY SUITES,"3,150,000","1,625.36","1,938",May-22,CENTRAL BOULEVARD,Resale,Strata,151,"20,861",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,41 to 45
