Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TWIN WATERFALLS,"1,960,000","1,237.86","1,583",Sep-25,PUNGGOL WALK,Resale,Strata,115,"17,043",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BELLEWATERS,"1,400,000",925.7,"1,512",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,86,"16,279",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"2,288,000","1,431.61","1,598",Sep-25,TAMPINES CENTRAL 7,Resale,Strata,133,"17,203",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,478,000","1,033.34","1,430",Sep-25,SENGKANG EAST AVENUE,Resale,Strata,96,"15,396",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
BELLEWATERS,"1,688,000","1,216.33","1,388",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,113,"14,938",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,16 to 20
WHITEWATER,"1,300,000","1,140.98","1,139",Sep-25,PASIR RIS STREET 72,Resale,Strata,106,"12,264",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
SIMEI GREEN CONDOMINIUM,"1,116,800",968.76,"1,153",Sep-25,SIMEI STREET 4,Resale,Strata,90,"12,409",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"1,325,000",828.83,"1,599",Sep-25,COMPASSVALE BOW,Resale,Strata,77,"17,208",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
THE VALES,"1,650,000","1,033.34","1,597",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,96,"17,188",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
HERON BAY,"1,388,000","1,022.58","1,357",Sep-25,UPPER SERANGOON VIEW,Resale,Strata,95,"14,611",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
TWIN WATERFALLS,"1,650,000","1,119.46","1,474",Sep-25,PUNGGOL WALK,Resale,Strata,104,"15,865",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,730,000","1,001.05","1,728",Sep-25,COMPASSVALE BOW,Resale,Strata,93,"18,602",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE VALES,"1,230,000",753.48,"1,632",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,70,"17,571",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WATERBAY,"1,688,000","1,097.93","1,537",Sep-25,EDGEFIELD PLAINS,Resale,Strata,102,"16,549",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PRIVE,"1,900,000","1,603.84","1,185",Sep-25,PUNGGOL FIELD,Resale,Strata,149,"12,752",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
RIVERCOVE RESIDENCES,"1,300,000",958,"1,357",Sep-25,ANCHORVALE LANE,Resale,Strata,89,"14,607",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
PRIVE,"1,360,000",882.65,"1,541",Sep-25,PUNGGOL FIELD,Resale,Strata,82,"16,585",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
SEA HORIZON,"2,450,000","1,679.18","1,459",Sep-25,PASIR RIS RISE,Resale,Strata,156,"15,705",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,439,800",914.94,"1,574",Sep-25,PUNGGOL WALK,Resale,Strata,85,"16,939",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"1,042,000",968.76,"1,076",Sep-25,SIMEI STREET 4,Resale,Strata,90,"11,578",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE EDEN AT TAMPINES,"1,500,000","1,205.57","1,244",Sep-25,TAMPINES STREET 34,Resale,Strata,112,"13,393",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE AMORE,"1,950,000","1,302.44","1,497",Sep-25,EDGEDALE PLAINS,Resale,Strata,121,"16,116",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE VALES,"1,750,000","1,044.11","1,676",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,97,"18,041",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
TWIN WATERFALLS,"2,000,000","1,237.86","1,616",Sep-25,PUNGGOL WALK,Resale,Strata,115,"17,391",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE TERRACE,"1,970,000","1,313.21","1,500",Sep-25,EDGEDALE PLAINS,Resale,Strata,122,"16,148",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
WATERCOLOURS,"1,168,000",990.29,"1,179",Sep-25,PASIR RIS LINK,Resale,Strata,92,"12,696",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,453,000",839.59,"1,731",Sep-25,TAMPINES STREET 62,New Sale,Strata,78,"18,628",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,685,000",925.7,"1,820",Sep-25,TAMPINES STREET 62,New Sale,Strata,86,"19,593",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
ECOPOLITAN,"1,480,000","1,054.87","1,403",Sep-25,PUNGGOL WALK,Resale,Strata,98,"15,102",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"1,780,000","1,097.93","1,621",Sep-25,TAMPINES CENTRAL 7,Resale,Strata,102,"17,451",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE RIVERVALE,"1,450,000","1,367.03","1,061",Sep-25,RIVERVALE LINK,Resale,Strata,127,"11,417",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
BELYSA,"1,740,000","1,334.74","1,304",Sep-25,PASIR RIS DRIVE 1,Resale,Strata,124,"14,032",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
THE ESPARIS,"1,387,000","1,291.68","1,074",Sep-25,PASIR RIS DRIVE 4,Resale,Strata,120,"11,558",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"2,295,000","1,302.44","1,762",Sep-25,TAMPINES CENTRAL 7,Resale,Strata,121,"18,967",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
TREASURE CREST,"1,690,000","1,076.4","1,570",Sep-25,ANCHORVALE CRESCENT,Resale,Strata,100,"16,900",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
ECOPOLITAN,"1,600,000","1,097.93","1,457",Sep-25,PUNGGOL WALK,Resale,Strata,102,"15,686",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
HERON BAY,"1,350,000","1,033.34","1,306",Sep-25,UPPER SERANGOON VIEW,Resale,Strata,96,"14,063",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"2,119,000","1,205.57","1,758",Sep-25,TAMPINES STREET 62,New Sale,Strata,112,"18,920",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,01 to 05
HERON BAY,"1,430,000","1,022.58","1,398",Sep-25,UPPER SERANGOON VIEW,Resale,Strata,95,"15,053",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
PARK GREEN,"1,585,000","1,345.5","1,178",Sep-25,RIVERVALE LINK,Resale,Strata,125,"12,680",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
TWIN WATERFALLS,"1,710,000","1,119.46","1,528",Sep-25,PUNGGOL WALK,Resale,Strata,104,"16,442",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"2,138,888","1,130.22","1,892",Sep-25,YIO CHU KANG ROAD,Resale,Strata,105,"20,370",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
SIMEI GREEN CONDOMINIUM,"1,325,008","1,194.8","1,109",Sep-25,SIMEI STREET 4,Resale,Strata,111,"11,937",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE TERRACE,"2,178,800","1,313.21","1,659",Sep-25,EDGEDALE PLAINS,Resale,Strata,122,"17,859",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE TERRACE,"1,631,888","1,076.4","1,516",Sep-25,EDGEDALE PLAINS,Resale,Strata,100,"16,319",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
SEA HORIZON,"1,385,000","1,108.69","1,249",Aug-25,PASIR RIS RISE,Resale,Strata,103,"13,447",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
THE RIVERVALE,"1,480,000","1,313.21","1,127",Aug-25,RIVERVALE LINK,Resale,Strata,122,"12,131",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,920,000","1,130.22","1,699",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,105,"18,286",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
CITYLIFE@TAMPINES,"1,956,000","1,184.04","1,652",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,110,"17,782",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
BISHAN LOFT,"1,918,000","1,173.28","1,635",Aug-25,BISHAN STREET 11,Resale,Strata,109,"17,596",-,Executive Condominium,1,99 yrs lease commencing from 2000,20,Rest of Central Region,06 to 10
TWIN WATERFALLS,"1,700,000","1,108.69","1,533",Aug-25,PUNGGOL WALK,Resale,Strata,103,"16,505",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
HUNDRED PALMS RESIDENCES,"2,150,000","1,130.22","1,902",Aug-25,YIO CHU KANG ROAD,Resale,Strata,105,"20,476",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
THE AMORE,"2,170,000","1,474.67","1,472",Aug-25,EDGEDALE PLAINS,Resale,Strata,137,"15,839",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,870,000","1,442.38","1,296",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,134,"13,955",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE AMORE,"1,888,888","1,227.1","1,539",Aug-25,EDGEDALE PLAINS,Resale,Strata,114,"16,569",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,370,000","1,033.34","1,326",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,96,"14,271",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE RIVERVALE,"1,460,000","1,313.21","1,112",Aug-25,RIVERVALE LINK,Resale,Strata,122,"11,967",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
PARK GREEN,"1,165,000","1,162.51","1,002",Aug-25,RIVERVALE LINK,Resale,Strata,108,"10,787",-,Executive Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"1,890,000","1,130.22","1,672",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,105,"18,000",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,500,000","1,033.34","1,452",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,96,"15,625",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
AURELLE OF TAMPINES,"2,390,000","1,356.26","1,762",Aug-25,TAMPINES STREET 62,New Sale,Strata,126,"18,968",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
ECOPOLITAN,"1,680,000","1,216.33","1,381",Aug-25,PUNGGOL WALK,Resale,Strata,113,"14,867",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
TWIN WATERFALLS,"1,739,988","1,087.16","1,600",Aug-25,PUNGGOL WALK,Resale,Strata,101,"17,228",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WATERCOLOURS,"1,298,000",947.23,"1,370",Aug-25,PASIR RIS LINK,Resale,Strata,88,"14,750",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
WATERWOODS,"1,900,000","1,280.92","1,483",Aug-25,PUNGGOL FIELD WALK,Resale,Strata,119,"15,966",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,095,000",807.3,"1,356",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,75,"14,600",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
CITYLIFE@TAMPINES,"2,270,000","1,377.79","1,648",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,128,"17,734",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE VALES,"1,685,000","1,044.11","1,614",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,97,"17,371",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
TWIN WATERFALLS,"1,736,000","1,119.46","1,551",Aug-25,PUNGGOL WALK,Resale,Strata,104,"16,692",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
ECOPOLITAN,"1,500,000","1,054.87","1,422",Aug-25,PUNGGOL WALK,Resale,Strata,98,"15,306",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
BELLEWATERS,"1,610,000","1,130.22","1,425",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,105,"15,333",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
SIMEI GREEN CONDOMINIUM,"1,380,000","1,399.32",986,Aug-25,SIMEI STREET 4,Resale,Strata,130,"10,615",-,Executive Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE VALES,"1,170,000",753.48,"1,553",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,70,"16,714",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
CITYLIFE@TAMPINES,"3,700,000","4,348.66",851,Aug-25,TAMPINES CENTRAL 7,Resale,Strata,404,"9,158",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
ARC AT TAMPINES,"2,050,000","1,614.6","1,270",Aug-25,TAMPINES AVENUE 8,Resale,Strata,150,"13,667",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,16 to 20
THE RIVERVALE,"1,560,000","1,313.21","1,188",Aug-25,RIVERVALE LINK,Resale,Strata,122,"12,787",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
THE TAMPINES TRILLIANT,"1,762,500","1,011.82","1,742",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,94,"18,750",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"2,090,000","1,130.22","1,849",Aug-25,YIO CHU KANG ROAD,Resale,Strata,105,"19,905",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
PRIVE,"1,270,000",828.83,"1,532",Aug-25,PUNGGOL FIELD,Resale,Strata,77,"16,494",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
PRIVE,"1,685,000","1,087.16","1,550",Aug-25,PUNGGOL FIELD,Resale,Strata,101,"16,683",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
ECOPOLITAN,"1,520,000","1,097.93","1,384",Aug-25,PUNGGOL WALK,Resale,Strata,102,"14,902",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SEA HORIZON,"1,478,000","1,151.75","1,283",Aug-25,PASIR RIS RISE,Resale,Strata,107,"13,813",-,Executive Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"1,730,000",968.76,"1,786",Aug-25,YIO CHU KANG ROAD,Resale,Strata,90,"19,222",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,548,000",871.88,"1,775",Aug-25,TAMPINES STREET 62,New Sale,Strata,81,"19,111",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,11 to 15
THE RIVERVALE,"1,330,000","1,259.39","1,056",Aug-25,RIVERVALE LINK,Resale,Strata,117,"11,368",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
BELYSA,"1,935,000","1,420.85","1,362",Aug-25,PASIR RIS DRIVE 1,Resale,Strata,132,"14,659",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
RIVERPARC RESIDENCE,"1,730,000","1,227.1","1,410",Aug-25,PUNGGOL DRIVE,Resale,Strata,114,"15,175",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE FLORIDA,"1,700,000","1,388.56","1,224",Aug-25,HOUGANG AVENUE 7,Resale,Strata,129,"13,178",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,788,888",968.76,"1,847",Aug-25,YIO CHU KANG ROAD,Resale,Strata,90,"19,877",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
TREASURE CREST,"2,015,000","1,248.62","1,614",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,116,"17,371",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
HERON BAY,"2,250,000","1,506.96","1,493",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,140,"16,071",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
BELLEWATERS,"1,700,000","1,065.64","1,595",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,99,"17,172",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
THE AMORE,"1,100,000",764.24,"1,439",Aug-25,EDGEDALE PLAINS,Resale,Strata,71,"15,493",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
CITYLIFE@TAMPINES,"2,525,000","1,496.2","1,688",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,139,"18,165",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
HERON BAY,"1,375,000","1,022.58","1,345",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,95,"14,474",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,040,000",785.77,"1,324",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,73,"14,247",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
AURELLE OF TAMPINES,"1,544,000",871.88,"1,771",Aug-25,TAMPINES STREET 62,New Sale,Strata,81,"19,062",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
AURELLE OF TAMPINES,"1,793,000","1,022.58","1,753",Aug-25,TAMPINES STREET 62,New Sale,Strata,95,"18,874",-,Executive Condominium,1,99 yrs lease commencing from 2024,18,Outside Central Region,06 to 10
HUNDRED PALMS RESIDENCES,"1,730,000",882.65,"1,960",Aug-25,YIO CHU KANG ROAD,Resale,Strata,82,"21,098",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE RIVERVALE,"1,550,000","1,291.68","1,200",Aug-25,RIVERVALE LINK,Resale,Strata,120,"12,917",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
ESPARINA RESIDENCES,"1,880,000","1,065.64","1,764",Aug-25,COMPASSVALE BOW,Resale,Strata,99,"18,990",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
PRIVE,"1,720,000","1,087.16","1,582",Aug-25,PUNGGOL FIELD,Resale,Strata,101,"17,030",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE TERRACE,"1,600,000","1,076.4","1,486",Aug-25,EDGEDALE PLAINS,Resale,Strata,100,"16,000",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
TREASURE CREST,"1,680,000","1,076.4","1,561",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,100,"16,800",-,Executive Condominium,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
OLA,"1,900,000","1,054.87","1,801",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,98,"19,388",-,Executive Condominium,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE AMORE,"1,400,000",990.29,"1,414",Aug-25,EDGEDALE PLAINS,Resale,Strata,92,"15,217",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"2,760,000","1,528.49","1,806",Aug-25,YIO CHU KANG ROAD,Resale,Strata,142,"19,437",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE TAMPINES TRILLIANT,"2,868,888","1,969.81","1,456",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,183,"15,677",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
ESPARINA RESIDENCES,"1,860,000","1,065.64","1,745",Aug-25,COMPASSVALE BOW,Resale,Strata,99,"18,788",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
AUSTVILLE RESIDENCES,"1,360,888","1,033.34","1,317",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,96,"14,176",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
HUNDRED PALMS RESIDENCES,"1,880,000",958,"1,962",Aug-25,YIO CHU KANG ROAD,Resale,Strata,89,"21,124",-,Executive Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
THE TAMPINES TRILLIANT,"1,698,000","1,001.05","1,696",Aug-25,TAMPINES CENTRAL 7,Resale,Strata,93,"18,258",-,Executive Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE AMORE,"1,730,000","1,227.1","1,410",Aug-25,EDGEDALE PLAINS,Resale,Strata,114,"15,175",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
AUSTVILLE RESIDENCES,"1,450,000","1,022.58","1,418",Aug-25,SENGKANG EAST AVENUE,Resale,Strata,95,"15,263",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
HERON BAY,"1,600,000","1,227.1","1,304",Aug-25,UPPER SERANGOON VIEW,Resale,Strata,114,"14,035",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
WATERBAY,"2,008,000","1,345.5","1,492",Aug-25,EDGEFIELD PLAINS,Resale,Strata,125,"16,064",-,Executive Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
ESPARINA RESIDENCES,"1,415,000",828.83,"1,707",Aug-25,COMPASSVALE BOW,Resale,Strata,77,"18,377",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
THE VALES,"2,085,000","1,270.15","1,642",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,118,"17,669",-,Executive Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
WATERCOLOURS,"1,628,000","1,237.86","1,315",Aug-25,PASIR RIS LINK,Resale,Strata,115,"14,157",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
WATERCOLOURS,"1,530,000","1,237.86","1,236",Aug-25,PASIR RIS LINK,Resale,Strata,115,"13,304",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
PRIVE,"1,760,000","1,054.87","1,668",Aug-25,PUNGGOL FIELD,Resale,Strata,98,"17,959",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
TWIN WATERFALLS,"1,438,000",914.94,"1,572",Aug-25,PUNGGOL WALK,Resale,Strata,85,"16,918",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BELLEWATERS,"2,058,000","1,334.74","1,542",Aug-25,ANCHORVALE CRESCENT,Resale,Strata,124,"16,597",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
THE FLORIDA,"1,630,000","1,506.96","1,082",Aug-25,HOUGANG AVENUE 7,Resale,Strata,140,"11,643",-,Executive Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
TWIN WATERFALLS,"1,988,888","1,506.96","1,320",Aug-25,PUNGGOL WALK,Resale,Strata,140,"14,206",-,Executive Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE EDEN AT TAMPINES,"1,460,000","1,194.8","1,222",Aug-25,TAMPINES STREET 34,Resale,Strata,111,"13,153",-,Executive Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
THE TERRACE,"1,605,000","1,076.4","1,491",Aug-25,EDGEDALE PLAINS,Resale,Strata,100,"16,050",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,11 to 15
PRIVE,"1,435,000","1,119.46","1,282",Aug-25,PUNGGOL FIELD,Resale,Strata,104,"13,798",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE AMORE,"1,560,000","1,097.93","1,421",Aug-25,EDGEDALE PLAINS,Resale,Strata,102,"15,294",-,Executive Condominium,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
WHITEWATER,"1,320,000","1,194.8","1,105",Aug-25,PASIR RIS STREET 72,Resale,Strata,111,"11,892",-,Executive Condominium,1,99 yrs lease commencing from 2002,18,Outside Central Region,11 to 15
AUSTVILLE RESIDENCES,"1,380,000","1,022.58","1,350",Jul-25,SENGKANG EAST AVENUE,Resale,Strata,95,"14,526",-,Executive Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
WATERCOLOURS,"1,180,000",958,"1,232",Jul-25,PASIR RIS LINK,Resale,Strata,89,"13,258",-,Executive Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
