Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"5,851,000","4,539.18","1,289",Sep-22,CHWEE CHIAN ROAD,Resale,Land,421.7,"13,875",-,Terrace House,1,Freehold,05,Rest of Central Region,-
FABER HILLS,"3,730,000","2,198.01","1,697",Aug-22,FABER DRIVE,Resale,Land,204.2,"18,266",-,Terrace House,1,Freehold,05,Outside Central Region,-
WEST COAST GARDENS,"4,260,000","1,982.73","2,149",Aug-22,WEST COAST TERRACE,Resale,Land,184.2,"23,127",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
SPRINGDEW TERRACE,"5,500,000","3,429.41","1,604",Aug-22,JAMBOL WALK,Resale,Land,318.6,"17,263",-,Terrace House,1,Freehold,05,Rest of Central Region,-
THE VILLAS @ SENTOSA COVE,"7,400,000","3,706.05","1,997",Aug-22,OCEAN DRIVE,Resale,Land,344.3,"21,493",-,Terrace House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"18,500,000","9,435.72","1,961",Aug-22,OCEAN DRIVE,Resale,Land,876.6,"21,104",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
PASIR PANJANG GARDENS,"4,200,000","2,628.57","1,598",Aug-22,JALAN MAS KUNING,Resale,Land,244.2,"17,199",-,Terrace House,1,Freehold,05,Outside Central Region,-
FABER HILLS,"5,505,000","3,970.84","1,386",Aug-22,FABER DRIVE,Resale,Land,368.9,"14,923",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
FABER HILLS,"4,800,000","3,286.25","1,461",Aug-22,FABER CRESCENT,Resale,Land,305.3,"15,722",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,120,000","2,232.45","1,846",Jul-22,WESTRIDGE WALK,Resale,Land,207.4,"19,865",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"34,500,000","17,110.45","2,016",Jul-22,OCEAN DRIVE,Resale,Land,"1,589.6","21,704",-,Detached House,1,99 yrs lease commencing from 2004,04,Core Central Region,-
FABER HILLS,"8,800,000","7,333.51","1,200",Jul-22,FABER WALK,Resale,Land,681.3,"12,916",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
SANDY ISLAND,"10,800,008","7,773.76","1,389",Jul-22,SANDY ISLAND,Resale,Land,722.2,"14,954",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","2,333.64","1,821",Jul-22,PASIR PANJANG ROAD,Resale,Land,216.8,"19,603",-,Terrace House,1,Freehold,05,Rest of Central Region,-
SPRINGWOOD,"4,050,000","2,018.25","2,007",Jun-22,SPRINGWOOD CLOSE,Resale,Land,187.5,"21,600",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WEST COAST GARDENS,"5,880,000","4,634.98","1,269",Jun-22,WEST COAST RISE,Resale,Land,430.6,"13,655",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
SENTOSA COVE,"22,000,000","11,430.29","1,925",Jun-22,COVE DRIVE,Resale,Land,"1,061.9","20,718",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
VENTANA VILLAS,"5,200,000","3,242.12","1,604",Jun-22,PASIR PANJANG HILL,Resale,Land,301.2,"17,264",-,Terrace House,1,Freehold,05,Rest of Central Region,-
SPRINGWOOD,"5,030,000","2,906.28","1,731",Jun-22,JALAN MAT JAMBOL,Resale,Land,270,"18,630",-,Terrace House,1,Freehold,05,Rest of Central Region,-
PARADISE ISLAND,"13,150,000","7,433.62","1,769",Jun-22,PARADISE ISLAND,Resale,Land,690.6,"19,041",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
SPRINGWOOD,"3,200,000","1,847.1","1,732",May-22,SPRINGWOOD CRESCENT,Resale,Land,171.6,"18,648",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,779,000","2,144.19","1,762",May-22,CHWEE CHIAN ROAD,Resale,Land,199.2,"18,971",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,075,000","3,301.32","1,537",May-22,JUBILEE ROAD,Resale,Land,306.7,"16,547",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
SANDY ISLAND,"10,800,000","7,532.65","1,434",May-22,SANDY ISLAND,Resale,Land,699.8,"15,433",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","2,766.35","1,663",May-22,NEO PEE TECK LANE,Resale,Land,257,"17,899",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"21,000,000","10,116.01","2,076",Apr-22,COVE GROVE,Resale,Land,939.8,"22,345",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
FABER HILLS,"3,800,000","2,097.9","1,811",Apr-22,FABER GREEN,Resale,Land,194.9,"19,497",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","7,270.01","1,788",Apr-22,OCEAN DRIVE,Resale,Land,675.4,"19,248",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
BREEZEWAYS,"4,338,000","2,232.45","1,943",Apr-22,JALAN MAT JAMBOL,Resale,Land,207.4,"20,916",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WESTPEAK TERRACE,"3,950,000","2,189.4","1,804",Apr-22,WEST COAST WALK,Resale,Land,203.4,"19,420",-,Terrace House,1,Freehold,05,Outside Central Region,-
FABER HILLS,"3,480,000","2,177.56","1,598",Apr-22,FABER DRIVE,Resale,Land,202.3,"17,202",-,Terrace House,1,Freehold,05,Outside Central Region,-
SPRINGDEW TERRACE,"4,500,000","2,623.19","1,715",Mar-22,JALAN MAT JAMBOL,Resale,Land,243.7,"18,465",-,Terrace House,1,Freehold,05,Rest of Central Region,-
BANYAN PARK,"4,618,000","2,396.07","1,927",Mar-22,CHWEE CHIAN ROAD,Resale,Land,222.6,"20,746",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"18,400,000","8,943.81","2,057",Mar-22,COVE WAY,Resale,Land,830.9,"22,145",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
WEST COAST GARDENS,"4,838,000","3,162.46","1,530",Mar-22,WEST COAST RISE,Resale,Land,293.8,"16,467",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
WEST COAST GARDENS,"5,180,000","4,822.27","1,074",Feb-22,WEST COAST WAY,Resale,Land,448,"11,563",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,210,000","1,915.99","2,719",Feb-22,PASIR PANJANG HILL,New Sale,Land,178,"29,270",-,Terrace House,1,Freehold,05,Rest of Central Region,-
PASIR PANJANG GARDENS,"2,880,000","1,646.89","1,749",Feb-22,JALAN MAS KUNING,Resale,Land,153,"18,824",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,200,000","1,776.06","1,802",Feb-22,GUOK AVENUE,Resale,Land,165,"19,394",-,Terrace House,1,Freehold,05,Rest of Central Region,-
CHESTER PARK,"3,430,000","1,778.21","1,929",Feb-22,LORONG SARHAD,Resale,Land,165.2,"20,763",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"17,600,000","7,887.86","2,231",Feb-22,LAKESHORE VIEW,Resale,Land,732.8,"24,017",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","4,514.42","1,041",Jan-22,FABER DRIVE,Resale,Land,419.4,"11,206",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,950,000","5,668.32","1,226",Jan-22,STIRLING ROAD,Resale,Land,526.6,"13,198",-,Detached House,1,Freehold,03,Rest of Central Region,-
SENTOSA COVE,"14,300,000","8,631.65","1,657",Jan-22,TREASURE ISLAND,Resale,Land,801.9,"17,833",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,550,000","4,579.01",994,Jan-22,PASIR PANJANG ROAD,Resale,Land,425.4,"10,696",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,567,890","3,302.4","1,383",Dec-21,PASIR PANJANG ROAD,Resale,Land,306.8,"14,889",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","3,294.86","1,518",Dec-21,PASIR PANJANG ROAD,Resale,Land,306.1,"16,335",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
FABER HILLS,"5,200,000","3,889.03","1,337",Dec-21,FABER CRESCENT,Resale,Land,361.3,"14,392",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
SANDY ISLAND,"11,200,000","9,240.89","1,212",Dec-21,SANDY ISLAND,Resale,Land,858.5,"13,046",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
THE CLEMENTVALE,"2,200,000","2,152.8","1,022",Dec-21,MAS KUNING TERRACE,Resale,Land,200,"11,000",-,Semi-Detached House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"15,818,000","8,478.8","1,866",Dec-21,COVE WAY,Resale,Land,787.7,"20,081",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","3,583.34","1,116",Dec-21,PASIR PANJANG HILL,Resale,Land,332.9,"12,016",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WEST POINT PEARL GARDEN,"4,600,000","3,256.11","1,413",Dec-21,WEST COAST ROAD,Resale,Land,302.5,"15,207",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,980,000","2,852.46","2,447",Nov-21,PASIR PANJANG HILL,New Sale,Land,265,"26,340",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,280,000","3,239.96","2,247",Nov-21,PASIR PANJANG HILL,New Sale,Land,301,"24,186",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,680,000","2,691","2,482",Nov-21,PASIR PANJANG HILL,New Sale,Land,250,"26,720",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","3,706.05","1,309",Nov-21,FABER GROVE,Resale,Land,344.3,"14,087",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
WEST COAST GARDENS,"3,168,000","1,807.28","1,753",Nov-21,WEST COAST AVENUE,Resale,Land,167.9,"18,868",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
WEST COAST GARDENS,"5,350,000","4,801.82","1,114",Nov-21,WEST COAST PARK,Resale,Land,446.1,"11,993",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
FABER HILLS,"6,800,000","4,447.68","1,529",Nov-21,FABER AVENUE,Resale,Land,413.2,"16,457",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
FABER HILLS,"4,300,000","3,044.06","1,413",Nov-21,FABER CRESCENT,Resale,Land,282.8,"15,205",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"23,000,000","10,629.45","2,164",Nov-21,OCEAN DRIVE,Resale,Land,987.5,"23,291",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"6,114,000","4,434.77","1,379",Nov-21,BUKIT TERESA CLOSE,Resale,Land,412,"14,840",-,Semi-Detached House,1,Freehold,04,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,660,000","2,566.14","1,426",Oct-21,PASIR PANJANG DRIVE,Resale,Land,238.4,"15,352",-,Terrace House,1,Freehold,05,Rest of Central Region,-
OCEAN 8,"6,920,000","3,852.44","1,796",Oct-21,OCEAN DRIVE,Resale,Land,357.9,"19,335",-,Terrace House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
WEST COAST GARDENS,"5,400,000","4,806.13","1,124",Oct-21,WEST COAST PARK,Resale,Land,446.5,"12,094",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"17,888,000","8,745.75","2,045",Oct-21,OCEAN DRIVE,Resale,Land,812.5,"22,016",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,660,000","1,640.43","1,622",Oct-21,JALAN MAS KUNING,Resale,Land,152.4,"17,454",-,Terrace House,1,Freehold,05,Outside Central Region,-
THE VILLAS @ SENTOSA COVE,"7,000,000","2,569.37","2,724",Oct-21,OCEAN DRIVE,Resale,Land,238.7,"29,326",-,Terrace House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
BANYAN PARK,"5,100,000","3,899.8","1,308",Oct-21,CHWEE CHIAN ROAD,Resale,Land,362.3,"14,077",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
FABER HILLS,"5,688,800","5,850.23",972,Oct-21,FABER TERRACE,Resale,Land,543.5,"10,467",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,000,000","6,851.29","1,751",Oct-21,COVE DRIVE,Resale,Land,636.5,"18,853",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
WEST COAST GARDENS,"4,950,000","4,838.42","1,023",Sep-21,WEST COAST WAY,Resale,Land,449.5,"11,012",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
PASIR PANJANG GARDENS,"3,480,000","2,064.54","1,686",Sep-21,JALAN MAS PUTEH,Resale,Land,191.8,"18,144",-,Terrace House,1,Freehold,05,Outside Central Region,-
CHWEE CHIAN VIEW,"5,328,000","4,345.43","1,226",Sep-21,CHWEE CHIAN VIEW,Resale,Land,403.7,"13,198",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"28,000,000","15,881.21","1,763",Sep-21,LAKESHORE VIEW,Resale,Land,"1,475.4","18,978",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,500,000","8,613.35","1,335",Sep-21,LAKESHORE VIEW,Resale,Land,800.2,"14,371",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","3,315.31","1,568",Sep-21,ZEHNDER ROAD,Resale,Land,308,"16,883",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
SANDY ISLAND,"9,710,000","7,306.6","1,329",Aug-21,SANDY ISLAND,Resale,Land,678.8,"14,305",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
KASARA,"14,850,000","9,041.76","1,642",Aug-21,OCEAN DRIVE,Resale,Land,840,"17,679",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
SENTOSA COVE,"10,100,000","7,817.89","1,292",Aug-21,CORAL ISLAND,Resale,Land,726.3,"13,906",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
WEST COAST GARDENS,"9,000,000","8,543.39","1,053",Aug-21,WEST COAST PARK,Resale,Land,793.7,"11,339",-,Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
BLAIR PLAIN CONSERVATION AREA,"5,950,000","1,698.56","3,503",Aug-21,BLAIR ROAD,Resale,Land,157.8,"37,706",-,Terrace House,1,Freehold,02,Rest of Central Region,-
FABER HILLS,"10,000,000","8,110.67","1,233",Aug-21,FABER PARK,Resale,Land,753.5,"13,271",-,Detached House,1,Freehold,05,Outside Central Region,-
CHELSEA VILLAGE,"3,300,000","1,819.12","1,814",Aug-21,JAMBOL PLACE,Resale,Land,169,"19,527",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","3,114.03","1,397",Aug-21,SIOK WAN CLOSE,Resale,Land,289.3,"15,036",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,000,000","8,125.74","1,846",Jul-21,COVE DRIVE,Resale,Land,754.9,"19,870",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
THE CLEMENTVALE,"2,000,000","2,010.72",995,Jul-21,MAS KUNING TERRACE,Resale,Land,186.8,"10,707",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
WEST COAST GARDENS,"5,120,000","3,510.14","1,459",Jul-21,WEST COAST RISE,Resale,Land,326.1,"15,701",-,Semi-Detached House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"21,000,000","8,724.22","2,407",Jul-21,LAKESHORE VIEW,Resale,Land,810.5,"25,910",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
WEST COAST GARDENS,"2,980,000","1,982.73","1,503",Jul-21,WEST COAST TERRACE,Resale,Land,184.2,"16,178",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
WESTPEAK TERRACE,"3,600,000","2,003.18","1,797",Jul-21,WEST COAST WALK,Resale,Land,186.1,"19,344",-,Terrace House,1,Freehold,05,Outside Central Region,-
SENTOSA COVE,"14,800,000","8,470.19","1,747",Jul-21,TREASURE ISLAND,Resale,Land,786.9,"18,808",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,800,000","3,539.2","1,356",Jul-21,FABER GREEN,Resale,Land,328.8,"14,599",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,630,000","3,813.69","1,214",Jul-21,WISHART ROAD,Resale,Land,354.3,"13,068",-,Semi-Detached House,1,Freehold,04,Rest of Central Region,-
WEST COAST GARDENS,"4,220,000","2,869.68","1,471",Jul-21,WEST COAST PLACE,Resale,Land,266.6,"15,829",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
SENTOSA COVE,"20,000,000","8,384.08","2,385",Jul-21,TREASURE ISLAND,Resale,Land,778.9,"25,677",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
THE CLEMENTVALE,"2,000,000","1,614.6","1,239",Jul-21,MAS KUNING TERRACE,Resale,Land,150,"13,333",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
FABER HILLS,"3,580,000","2,102.21","1,703",Jul-21,FABER GREEN,Resale,Land,195.3,"18,331",-,Terrace House,1,Freehold,05,Outside Central Region,-
CORAL ISLAND,"9,888,000","6,203.29","1,594",Jul-21,CORAL ISLAND,Resale,Land,576.3,"17,158",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
CHELSEA VILLAGE,"5,700,000","5,130.12","1,111",Jul-21,JAMBOL PLACE,Resale,Land,476.6,"11,960",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WEST COAST GARDENS,"3,465,000","2,004.26","1,729",Jun-21,WEST COAST AVENUE,Resale,Land,186.2,"18,609",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
BLAIR PLAIN CONSERVATION AREA,"5,850,000","2,083.91","2,807",Jun-21,BLAIR ROAD,Resale,Land,193.6,"30,217",-,Terrace House,1,Freehold,02,Rest of Central Region,-
CHELSEA VILLAGE,"3,100,000","1,797.59","1,725",Jun-21,JAMBOL PLACE,Resale,Land,167,"18,563",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,450,000","4,957.9","1,099",Jun-21,FABER HEIGHTS,Resale,Land,460.6,"11,832",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,750,000","2,200.16","1,704",Jun-21,FABER TERRACE,Resale,Land,204.4,"18,346",-,Terrace House,1,Freehold,05,Outside Central Region,-
PARADISE ISLAND,"14,600,000","8,051.47","1,813",Jun-21,PARADISE ISLAND,Resale,Land,748,"19,519",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"13,200,000","7,986.89","1,653",May-21,COVE DRIVE,Resale,Land,742,"17,790",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
WEST COAST GARDENS,"3,150,000","2,006.41","1,570",May-21,WEST COAST PLACE,Resale,Land,186.4,"16,899",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
BANYAN PARK,"3,128,000","1,652.27","1,893",May-21,CHWEE CHIAN ROAD,Resale,Land,153.5,"20,378",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"12,900,128","8,378.7","1,540",May-21,TREASURE ISLAND,Resale,Land,778.4,"16,573",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
WEST COAST GARDENS,"3,975,000","3,021.45","1,316",May-21,WEST COAST GREEN,Resale,Land,280.7,"14,161",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
VILLAS SIX,"3,750,000","2,770.65","1,353",May-21,PASIR PANJANG ROAD,Resale,Land,257.4,"14,569",-,Semi-Detached House,1,Freehold,05,Rest of Central Region,-
SENTOSA COVE,"10,300,000","7,511.12","1,371",May-21,CORAL ISLAND,Resale,Land,697.8,"14,761",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","2,135.58","1,592",Apr-21,FABER CRESCENT,Resale,Land,198.4,"17,137",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,080,000","4,177.51","1,216",Apr-21,FABER WALK,Resale,Land,388.1,"13,089",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,050,000","4,672.65","1,081",Apr-21,FABER DRIVE,Resale,Land,434.1,"11,633",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
WEST COAST GARDENS,"2,630,000","1,968.74","1,336",Apr-21,WEST COAST GROVE,Resale,Land,182.9,"14,379",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
WEST COAST GARDENS,"5,550,000","4,698.49","1,181",Apr-21,WEST COAST GROVE,Resale,Land,436.5,"12,715",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
SHEPHERD'S HILL ESTATE,"6,380,000","5,199.01","1,227",Apr-21,BARBARY WALK,Resale,Land,483,"13,209",-,Detached House,1,Freehold,03,Rest of Central Region,-
OCEAN 8,"6,580,000","3,876.12","1,698",Apr-21,OCEAN DRIVE,Resale,Land,360.1,"18,273",-,Terrace House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
WEST COAST GARDENS,"3,100,000","1,985.96","1,561",Apr-21,WEST COAST LANE,Resale,Land,184.5,"16,802",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
WEST COAST GARDENS,"2,630,000","2,092.52","1,257",Apr-21,WEST COAST DRIVE,Resale,Land,194.4,"13,529",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
THE CLEMENTVALE,"1,950,000","2,035.47",958,Apr-21,MAS KUNING TERRACE,Resale,Land,189.1,"10,312",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,615.63","1,272",Apr-21,FABER GROVE,Resale,Land,335.9,"13,695",-,Semi-Detached House,1,Freehold,05,Outside Central Region,-
SPRINGWOOD,"2,980,000","1,842.8","1,617",Apr-21,SPRINGWOOD WALK,Resale,Land,171.2,"17,407",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,300,000","4,684.49","1,345",Apr-21,FABER HEIGHTS,Resale,Land,435.2,"14,476",-,Detached House,1,Freehold,05,Outside Central Region,-
THE CLEMENTVALE,"1,950,000","1,614.6","1,208",Apr-21,MAS KUNING TERRACE,Resale,Land,150,"13,000",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
THE BERTHSIDE,"6,800,000","3,859.97","1,762",Mar-21,OCEAN DRIVE,Resale,Land,358.6,"18,963",-,Terrace House,1,99 yrs lease commencing from 2004,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"39,333,999","19,550.65","2,012",Mar-21,OCEAN DRIVE,Resale,Land,"1,816.3","21,656",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
CHELSEA VILLAGE,"3,080,000","1,816.96","1,695",Mar-21,JAMBOL PLACE,Resale,Land,168.8,"18,246",-,Terrace House,1,Freehold,05,Rest of Central Region,-
FABER HILLS,"10,250,000","9,046.07","1,133",Mar-21,FABER PARK,Resale,Land,840.4,"12,197",-,Detached House,1,Freehold,05,Outside Central Region,-
KASARA,"14,688,000","9,041.76","1,624",Mar-21,OCEAN DRIVE,Resale,Land,840,"17,486",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
THE CLEMENTVALE,"1,880,000","1,614.6","1,164",Feb-21,MAS KUNING TERRACE,Resale,Land,150,"12,533",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
KASARA,"13,300,000","9,041.76","1,471",Feb-21,OCEAN DRIVE,Resale,Land,840,"15,833",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
THE CLEMENTVALE,"2,550,000","4,864.25",524,Feb-21,MAS KUNING TERRACE,Resale,Land,451.9,"5,643",-,Terrace House,1,99 yrs lease commencing from 1997,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"43,666,000","18,053.38","2,419",Feb-21,COVE DRIVE,Resale,Land,"1,677.2","26,035",-,Detached House,1,99 yrs lease commencing from 2006,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"15,000,000","9,907.19","1,514",Feb-21,COVE WAY,Resale,Land,920.4,"16,297",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,518,000","2,403.6","1,464",Feb-21,PASIR PANJANG HILL,Resale,Land,223.3,"15,755",-,Terrace House,1,Freehold,05,Rest of Central Region,-
PARADISE ISLAND,"12,700,000","9,798.47","1,296",Feb-21,PARADISE ISLAND,Resale,Land,910.3,"13,951",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
CHWEE CHIAN VIEW,"3,100,000","2,055.92","1,508",Feb-21,CHWEE CHIAN VIEW,Resale,Land,191,"16,230",-,Terrace House,1,Freehold,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,000,000","7,815.74","2,047",Feb-21,OCEAN DRIVE,Resale,Land,726.1,"22,036",-,Detached House,1,99 yrs lease commencing from 2005,04,Core Central Region,-
BREEZEWAYS,"3,888,000","3,041.91","1,278",Feb-21,JALAN MAT JAMBOL,Resale,Land,282.6,"13,758",-,Terrace House,1,Freehold,05,Rest of Central Region,-
WEST COAST GARDENS,"3,400,000","1,987.03","1,711",Jan-21,WEST COAST LANE,Resale,Land,184.6,"18,418",-,Terrace House,1,956 yrs lease commencing from 1928,05,Outside Central Region,-
