Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CANBERRA CRESCENT RESIDENCES,"1,534,700",796.54,"1,927",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"20,739",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
PARC PALAIS,"2,148,000","1,248.62","1,720",Sep-25,HUME AVENUE,Resale,Strata,116,"18,517",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"2,378,900","1,108.69","2,146",Sep-25,YUAN CHING ROAD,New Sale,Strata,103,"23,096",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
SPRINGLEAF RESIDENCE,"2,620,000","1,227.1","2,135",Sep-25,UPPER THOMSON ROAD,New Sale,Strata,114,"22,982",-,Apartment,1,99 yrs lease commencing from 2024,26,Outside Central Region,01 to 05
J GATEWAY,"1,025,000",473.62,"2,164",Sep-25,GATEWAY DRIVE,Resale,Strata,44,"23,295",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,21 to 25
SHERWOOD TOWER,"1,720,000","1,657.66","1,038",Sep-25,JALAN ANAK BUKIT,Resale,Strata,154,"11,169",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,11 to 15
SIGNATURE PARK,"3,210,000","1,722.24","1,864",Sep-25,TOH TUCK ROAD,Resale,Strata,160,"20,063",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
MAYFAIR GARDENS,"1,168,888",559.73,"2,088",Sep-25,RIFLE RANGE ROAD,Resale,Strata,52,"22,479",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,336,200",667.37,"2,002",Sep-25,CANBERRA CRESCENT,New Sale,Strata,62,"21,552",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
NAVA GROVE,"3,334,600","1,334.74","2,498",Sep-25,PINE GROVE,New Sale,Strata,124,"26,892",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
CANBERRA CRESCENT RESIDENCES,"2,031,400",990.29,"2,051",Sep-25,CANBERRA CRESCENT,New Sale,Strata,92,"22,080",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"2,670,100","1,334.74","2,000",Sep-25,YUAN CHING ROAD,New Sale,Strata,124,"21,533",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"1,590,000",678.13,"2,345",Sep-25,YUAN CHING ROAD,New Sale,Strata,63,"25,238",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
HILLION RESIDENCES,"808,000",462.85,"1,746",Sep-25,JELEBU ROAD,Resale,Strata,43,"18,791",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
CLEMENTI PARK,"2,880,000","1,754.53","1,641",Sep-25,SUNSET WAY,Resale,Strata,163,"17,669",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
PINE GROVE,"1,758,000","1,754.53","1,002",Sep-25,PINE GROVE,Resale,Strata,163,"10,785",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
J'DEN,"3,371,000","1,485.43","2,269",Sep-25,JURONG EAST CENTRAL 1,New Sale,Strata,138,"24,428",-,Apartment,1,99 years leasehold,22,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"2,125,000","1,377.79","1,542",Sep-25,SELETAR ROAD,Resale,Strata,128,"16,602",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,622,200",796.54,"2,037",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,922",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"1,020,000",958,"1,065",Sep-25,YISHUN STREET 81,Resale,Strata,89,"11,461",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"2,820,888","1,194.8","2,361",Sep-25,BROOKVALE DRIVE,Sub Sale,Strata,111,"25,413",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
MAYFAIR PARK,"408,888",914.94,447,Sep-25,JALAN BINGKA,Resale,Strata,85,"4,810",-,Apartment,1,99 yrs lease commencing from 1952,21,Rest of Central Region,01 to 05
THE HILLIER,"1,400,000",839.59,"1,667",Sep-25,HILLVIEW RISE,Resale,Strata,78,"17,949",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
DAINTREE RESIDENCE,"2,218,000","1,108.69","2,001",Sep-25,TOH TUCK ROAD,Resale,Strata,103,"21,534",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
NORTH PARK RESIDENCES,"2,088,000","1,097.93","1,902",Sep-25,YISHUN CENTRAL 1,Resale,Strata,102,"20,471",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
MONT BOTANIK RESIDENCE,"1,380,000",775.01,"1,781",Sep-25,JALAN REMAJA,Resale,Strata,72,"19,167",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
NAVA GROVE,"4,051,700","1,550.02","2,614",Sep-25,PINE GROVE,New Sale,Strata,144,"28,137",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
LENTOR MANSION,"3,219,000","1,506.96","2,136",Sep-25,LENTOR GARDENS,New Sale,Strata,140,"22,993",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
HILLHAVEN,"2,368,184","1,140.98","2,076",Sep-25,HILLVIEW RISE,New Sale,Strata,106,"22,341",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
THE LAKEGARDEN RESIDENCES,"2,414,600","1,108.69","2,178",Sep-25,YUAN CHING ROAD,New Sale,Strata,103,"23,443",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
CHANTILLY RISE,"2,050,000","1,442.38","1,421",Sep-25,HILLVIEW AVENUE,Resale,Strata,134,"15,299",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE RAINTREE,"2,150,000","1,506.96","1,427",Sep-25,BUKIT DRIVE,Resale,Strata,140,"15,357",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"760,000",516.67,"1,471",Sep-25,HILLVIEW RISE,Resale,Strata,48,"15,833",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
TREE HOUSE,"2,000,000","1,291.68","1,548",Sep-25,CHESTNUT AVENUE,Resale,Strata,120,"16,667",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,16 to 20
SKIES MILTONIA,"943,000",742.72,"1,270",Sep-25,MILTONIA CLOSE,Resale,Strata,69,"13,667",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
NAVA GROVE,"3,309,100","1,334.74","2,479",Sep-25,PINE GROVE,New Sale,Strata,124,"26,686",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
CANBERRA CRESCENT RESIDENCES,"1,522,900",796.54,"1,912",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"20,580",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,367,000",667.37,"2,048",Sep-25,CANBERRA CRESCENT,New Sale,Strata,62,"22,048",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,11 to 15
LE WOOD,"1,618,000","1,270.15","1,274",Sep-25,HINDHEDE DRIVE,Resale,Strata,118,"13,712",-,Condominium,1,99 yrs lease commencing from 1999,21,Outside Central Region,01 to 05
THE LANAI,"1,430,000",958,"1,493",Sep-25,HILLVIEW AVENUE,Resale,Strata,89,"16,067",-,Condominium,1,999 yrs lease commencing from 1885,23,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,731,400",882.65,"1,962",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,115",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
HILLHAVEN,"2,956,810","1,377.79","2,146",Sep-25,HILLVIEW RISE,New Sale,Strata,128,"23,100",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
THE LAKEGARDEN RESIDENCES,"2,330,000","1,108.69","2,102",Sep-25,YUAN CHING ROAD,New Sale,Strata,103,"22,621",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"625,000",387.5,"1,613",Sep-25,FERNVALE ROAD,Resale,Strata,36,"17,361",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
NORTHVALE,"1,288,000","1,302.44",989,Sep-25,CHOA CHU KANG LOOP,Resale,Strata,121,"10,645",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
LAKEVILLE,"2,588,000","1,280.92","2,020",Sep-25,JURONG LAKE LINK,Resale,Strata,119,"21,748",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
NORTH PARK RESIDENCES,"1,330,000",731.95,"1,817",Sep-25,YISHUN CENTRAL 1,Resale,Strata,68,"19,559",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
LAKE GRANDE,"1,550,000",775.01,"2,000",Sep-25,JURONG LAKE LINK,Resale,Strata,72,"21,528",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
GLENDALE PARK,"2,080,000","1,216.33","1,710",Sep-25,HILLVIEW AVENUE,Resale,Strata,113,"18,407",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
HILLOCK GREEN,"2,558,000","1,065.64","2,400",Sep-25,LENTOR CENTRAL,New Sale,Strata,99,"25,838",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
SHERWOOD TOWER,"1,740,000","1,517.72","1,146",Sep-25,JALAN ANAK BUKIT,Resale,Strata,141,"12,340",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,21 to 25
CANBERRA CRESCENT RESIDENCES,"1,610,000",796.54,"2,021",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,757",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
CANBERRA CRESCENT RESIDENCES,"1,770,300",882.65,"2,006",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,589",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
THE MYST,"2,965,000","1,517.72","1,954",Sep-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,141,"21,028",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
THE LAKEGARDEN RESIDENCES,"2,910,300","1,356.26","2,146",Sep-25,YUAN CHING ROAD,New Sale,Strata,126,"23,098",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LE QUEST,"805,000",495.14,"1,626",Sep-25,BUKIT BATOK STREET 41,Resale,Strata,46,"17,500",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
THE TENNERY,"850,000",613.55,"1,385",Sep-25,WOODLANDS ROAD,Resale,Strata,57,"14,912",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
MIDWOOD,"880,000",484.38,"1,817",Sep-25,HILLVIEW RISE,Resale,Strata,45,"19,556",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MAPLE WOODS,"2,080,000",914.94,"2,273",Sep-25,BUKIT TIMAH ROAD,Resale,Strata,85,"24,471",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"652,000",387.5,"1,683",Sep-25,FERNVALE ROAD,Resale,Strata,36,"18,111",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
NAVA GROVE,"2,569,300",947.23,"2,712",Sep-25,PINE GROVE,New Sale,Strata,88,"29,197",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
CANBERRA CRESCENT RESIDENCES,"1,735,700",882.65,"1,966",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,167",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
HILLHAVEN,"2,943,040","1,377.79","2,136",Sep-25,HILLVIEW RISE,New Sale,Strata,128,"22,993",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,21 to 25
CANBERRA CRESCENT RESIDENCES,"2,245,800","1,162.51","1,932",Sep-25,CANBERRA CRESCENT,New Sale,Strata,108,"20,794",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,018,000","1,162.51",876,Sep-25,JALAN MATA AYER,Resale,Strata,108,"9,426",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,080,000",667.37,"1,618",Sep-25,FERNVALE ROAD,Resale,Strata,62,"17,419",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
HILLOCK GREEN,"2,720,000","1,184.04","2,297",Sep-25,LENTOR CENTRAL,New Sale,Strata,110,"24,727",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
CANBERRA CRESCENT RESIDENCES,"1,339,200",667.37,"2,007",Sep-25,CANBERRA CRESCENT,New Sale,Strata,62,"21,600",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,740,100",882.65,"1,971",Sep-25,CANBERRA CRESCENT,New Sale,Strata,82,"21,221",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
PARC PALAIS,"2,090,000","1,313.21","1,592",Sep-25,HUME AVENUE,Resale,Strata,122,"17,131",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
THE LAKEGARDEN RESIDENCES,"4,380,000","2,260.44","1,938",Sep-25,YUAN CHING ROAD,New Sale,Strata,210,"20,857",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
HILLVISTA,"2,188,888","1,248.62","1,753",Sep-25,ELIZABETH DRIVE,Resale,Strata,116,"18,870",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
DAINTREE RESIDENCE,"1,436,000",710.42,"2,021",Sep-25,TOH TUCK ROAD,Resale,Strata,66,"21,758",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
J GATEWAY,"1,488,000",678.13,"2,194",Sep-25,GATEWAY DRIVE,Resale,Strata,63,"23,619",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
NORTHWOOD,"1,650,000","1,334.74","1,236",Sep-25,JALAN MATA AYER,Resale,Strata,124,"13,306",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
TREE HOUSE,"1,180,000",796.54,"1,481",Sep-25,CHESTNUT AVENUE,Resale,Strata,74,"15,946",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,16 to 20
LAKE GRANDE,"1,545,000",818.06,"1,889",Sep-25,JURONG LAKE LINK,Resale,Strata,76,"20,329",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,16 to 20
KAP RESIDENCES,"988,000",495.14,"1,995",Sep-25,KING ALBERT PARK,Resale,Strata,46,"21,478",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
H2O RESIDENCES,"1,750,000","1,130.22","1,548",Sep-25,FERNVALE LINK,Resale,Strata,105,"16,667",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
SOUTHAVEN II,"5,380,000","5,468.11",984,Sep-25,HINDHEDE WALK,Resale,Strata,508,"10,591",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
RIVERTREES RESIDENCES,"870,000",581.26,"1,497",Sep-25,FERNVALE CLOSE,Resale,Strata,54,"16,111",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
THE WATERGARDENS AT CANBERRA,"1,510,000",904.18,"1,670",Sep-25,CANBERRA DRIVE,Sub Sale,Strata,84,"17,976",-,Apartment,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
PARC ROSEWOOD,"670,000",505.91,"1,324",Sep-25,ROSEWOOD DRIVE,Resale,Strata,47,"14,255",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE TENNERY,"1,150,000",850.36,"1,352",Sep-25,WOODLANDS ROAD,Resale,Strata,79,"14,557",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,01 to 05
SHERWOOD CONDOMINIUM,"1,500,000",936.47,"1,602",Sep-25,JALAN JURONG KECHIL,Resale,Strata,87,"17,241",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,161,000","1,184.04",981,Sep-25,WOODGROVE DRIVE,Resale,Strata,110,"10,555",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
J'DEN,"3,395,000","1,485.43","2,286",Sep-25,JURONG EAST CENTRAL 1,New Sale,Strata,138,"24,601",-,Apartment,1,99 years leasehold,22,Outside Central Region,06 to 10
PINETREE HILL,"3,274,000","1,216.33","2,692",Sep-25,PINE GROVE,New Sale,Strata,113,"28,973",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
THE ARDEN,"2,215,000","1,205.57","1,837",Sep-25,PHOENIX ROAD,New Sale,Strata,112,"19,777",-,Apartment,1,99 yrs lease commencing from 2023,23,Outside Central Region,01 to 05
PINE GROVE,"1,885,000","1,754.53","1,074",Sep-25,PINE GROVE,Resale,Strata,163,"11,564",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"2,270,000","1,323.97","1,715",Sep-25,HAZEL PARK TERRACE,Resale,Strata,123,"18,455",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,11 to 15
EUPHONY GARDENS,"2,179,000","2,454.19",888,Sep-25,JALAN MATA AYER,Resale,Strata,228,"9,557",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"1,625,000",990.29,"1,641",Sep-25,LAKESIDE DRIVE,Resale,Strata,92,"17,663",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
PARC PALAIS,"2,038,000","1,227.1","1,661",Sep-25,HUME AVENUE,Resale,Strata,114,"17,877",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"1,638,000","1,636.13","1,001",Sep-25,GERALD DRIVE,Resale,Strata,152,"10,776",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,025,888",710.42,"1,444",Sep-25,FERNVALE CLOSE,Resale,Strata,66,"15,544",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
THE NEXUS,"3,588,000","1,485.43","2,415",Sep-25,BUKIT TIMAH ROAD,Resale,Strata,138,"26,000",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
LAKEVILLE,"1,230,000",764.24,"1,609",Sep-25,JURONG LAKE LINK,Resale,Strata,71,"17,324",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
MAYSPRINGS,"1,250,000","1,270.15",984,Sep-25,PETIR ROAD,Resale,Strata,118,"10,593",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
THE WARREN,"1,220,000","1,044.11","1,168",Sep-25,CHOA CHU KANG LOOP,Resale,Strata,97,"12,577",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,06 to 10
CANBERRA CRESCENT RESIDENCES,"1,525,900",796.54,"1,916",Sep-25,CANBERRA CRESCENT,New Sale,Strata,74,"20,620",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
THE CALROSE,"2,588,000","1,248.62","2,073",Sep-25,YIO CHU KANG ROAD,Resale,Strata,116,"22,310",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
