Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PEIRCE VIEW,"1,290,000",936.47,"1,378",Feb-25,UPPER THOMSON ROAD,Resale,Strata,87,"14,828",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,572,000",678.13,"2,318",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"24,952",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,077,000",925.7,"2,244",Feb-25,TAMPINES STREET 62,New Sale,Strata,86,"24,151",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,366,000",592.02,"2,307",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,836",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,387,000",592.02,"2,343",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,218",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,916,000",764.24,"2,507",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,986",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,618,000",678.13,"2,386",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"25,683",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,808,000",764.24,"2,366",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,385,000",592.02,"2,339",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,182",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
NOUVELLE PARK,"2,000,000","1,614.6","1,239",Feb-25,POH HUAT ROAD WEST,Resale,Strata,150,"13,333",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERSAILS,"1,618,888","1,431.61","1,131",Feb-25,UPPER SERANGOON CRESCENT,Resale,Strata,133,"12,172",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
BOTANIQUE AT BARTLEY,"888,000",516.67,"1,719",Feb-25,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"18,500",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
STRATUM,"1,400,000","1,097.93","1,275",Feb-25,ELIAS ROAD,Resale,Strata,102,"13,725",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
RIS GRANDEUR,"1,650,000","1,291.68","1,277",Feb-25,ELIAS ROAD,Resale,Strata,120,"13,750",-,Condominium,1,Freehold,18,Outside Central Region,16 to 20
JADESCAPE,"1,450,000",645.84,"2,245",Feb-25,SHUNFU ROAD,Resale,Strata,60,"24,167",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
WATERTOWN,"925,000",581.26,"1,591",Feb-25,PUNGGOL CENTRAL,Resale,Strata,54,"17,130",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"910,000",527.44,"1,725",Feb-25,PUNGGOL CENTRAL,Resale,Strata,49,"18,571",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE LUXURIE,"1,700,000","1,054.87","1,612",Feb-25,COMPASSVALE ROAD,Resale,Strata,98,"17,347",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE SANTORINI,"710,000",462.85,"1,534",Feb-25,TAMPINES STREET 86,Resale,Strata,43,"16,512",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
VUE 8 RESIDENCE,"1,110,000",796.54,"1,394",Feb-25,PASIR RIS HEIGHTS,Resale,Strata,74,"15,000",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
HOUGANG GREEN,"830,000",764.24,"1,086",Feb-25,BUANGKOK GREEN,Resale,Strata,71,"11,690",-,Apartment,1,99 yrs lease commencing from 1994,19,Outside Central Region,01 to 05
PASIR RIS 8,"1,600,000",775.01,"2,064",Feb-25,PASIR RIS DRIVE 8,Sub Sale,Strata,72,"22,222",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,618,000",678.13,"2,386",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"25,683",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,086,000",925.7,"2,253",Feb-25,TAMPINES STREET 62,New Sale,Strata,86,"24,256",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,337,000",592.02,"2,258",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,309",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,374,000","1,065.64","2,228",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"23,980",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,425,000",592.02,"2,407",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,909",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,618,000",678.13,"2,386",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"25,683",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,108,000",925.7,"2,277",Feb-25,TAMPINES STREET 62,New Sale,Strata,86,"24,512",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,351,000",592.02,"2,282",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,564",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,398,000","1,065.64","2,250",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,222",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,775,000",764.24,"2,323",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,000",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,655,000","1,162.51","2,284",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,583",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,372,000",592.02,"2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,945",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,372,000",592.02,"2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,945",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,422,000","1,065.64","2,273",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,453,000",592.02,"2,454",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"26,418",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,650,000",678.13,"2,433",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"26,190",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,379,000",592.02,"2,329",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,073",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,793,000",764.24,"2,346",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,254",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,681,000","1,162.51","2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,824",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,666,000",678.13,"2,457",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"26,444",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,666,000",678.13,"2,457",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"26,444",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,393,000",592.02,"2,353",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,327",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,811,000",764.24,"2,370",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,507",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,400,000",592.02,"2,365",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,455",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,400,000",592.02,"2,365",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,455",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,829,000",764.24,"2,393",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,761",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,421,000",592.02,"2,400",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,836",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,502,000",592.02,"2,537",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"27,309",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,838,000",764.24,"2,405",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,887",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,428,000",592.02,"2,412",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,964",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,428,000",592.02,"2,412",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,964",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,706,000",678.13,"2,516",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"27,079",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,435,000",592.02,"2,424",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"26,091",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,435,000",592.02,"2,424",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"26,091",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,663,000",721.19,"2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,821",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,421,000","1,076.4","2,249",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,210",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,633,000",678.13,"2,408",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"25,921",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,169,000",505.91,"2,311",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"24,872",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,671,000",721.19,"2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,940",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,433,000","1,076.4","2,260",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,330",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"3,357,000","1,485.43","2,260",Feb-25,TAMPINES STREET 62,New Sale,Strata,138,"24,326",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,175,000",505.91,"2,323",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,000",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,679,000",721.19,"2,328",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,060",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,445,000","1,076.4","2,271",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,450",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,695,000",721.19,"2,350",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,299",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,469,000","1,076.4","2,294",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,690",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,481,000","1,076.4","2,305",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,810",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,711,000",721.19,"2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,537",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,493,000","1,076.4","2,316",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,930",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,211,000",505.91,"2,394",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,766",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,663,000",721.19,"2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,821",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,421,000","1,076.4","2,249",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,210",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,397,000","1,065.64","2,249",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,212",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,169,000",505.91,"2,311",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"24,872",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,671,000",721.19,"2,317",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,940",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,433,000","1,076.4","2,260",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,330",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,679,000",721.19,"2,328",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,060",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,469,000","1,076.4","2,294",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,690",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,703,000",721.19,"2,361",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,418",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,481,000","1,076.4","2,305",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,810",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,859,000","1,679.18","2,298",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"24,737",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,457,000","1,065.64","2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"24,818",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,711,000",721.19,"2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,537",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,211,000",505.91,"2,394",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,766",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,916,000","1,679.18","2,332",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"25,103",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,223,000",505.91,"2,417",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,021",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,541,000","1,076.4","2,361",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,410",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,954,000","1,679.18","2,355",Feb-25,TAMPINES STREET 62,New Sale,Strata,156,"25,346",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,241,000",505.91,"2,453",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,404",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,751,000",721.19,"2,428",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"26,134",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,652,000",678.13,"2,436",Feb-25,TAMPINES STREET 62,New Sale,Strata,63,"26,222",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,553,000","1,076.4","2,372",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,530",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,529,000","1,065.64","2,373",Feb-25,TAMPINES STREET 62,New Sale,Strata,99,"25,545",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,759,000",721.19,"2,439",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"26,254",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,565,000","1,076.4","2,383",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"25,650",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,915,000",764.24,"2,506",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,972",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,253,000",505.91,"2,477",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"26,660",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,324,000",592.02,"2,236",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,073",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,743,000","1,173.28","2,338",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,165",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,565,000","1,162.51","2,206",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"23,750",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,852,000",764.24,"2,423",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,085",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,756,000","1,173.28","2,349",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,284",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,578,000","1,162.51","2,218",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"23,870",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,861,000",764.24,"2,435",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,211",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,782,000","1,173.28","2,371",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"25,523",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,604,000","1,162.51","2,240",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,111",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,601,000","1,076.4","2,416",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"26,010",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,879,000",764.24,"2,459",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,879,000",764.24,"2,459",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,465",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,366,000",592.02,"2,307",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"24,836",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,643,000","1,162.51","2,274",Feb-25,TAMPINES STREET 62,New Sale,Strata,108,"24,472",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,906,000",764.24,"2,494",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,845",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,387,000",592.02,"2,343",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,218",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"2,649,000","1,076.4","2,461",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"26,490",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,915,000",764.24,"2,506",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"26,972",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,933,000",764.24,"2,529",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,225",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,933,000",764.24,"2,529",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,225",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"1,942,000",764.24,"2,541",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"27,352",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"2,886,000","1,173.28","2,460",Feb-25,TAMPINES STREET 62,New Sale,Strata,109,"26,477",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,422,000",592.02,"2,402",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,855",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,422,000",592.02,"2,402",Feb-25,TAMPINES STREET 62,New Sale,Strata,55,"25,855",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,11 to 15
PARKTOWN RESIDENCE,"1,647,000",721.19,"2,284",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,582",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,663,000",721.19,"2,306",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"24,821",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"3,036,000","1,334.74","2,275",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"24,484",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,170,000",505.91,"2,313",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"24,894",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"2,446,000","1,076.4","2,272",Feb-25,TAMPINES STREET 62,New Sale,Strata,100,"24,460",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,843,000",764.24,"2,412",Feb-25,TAMPINES STREET 62,New Sale,Strata,71,"25,958",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,188,000",505.91,"2,348",Feb-25,TAMPINES STREET 62,New Sale,Strata,47,"25,277",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,01 to 05
PARKTOWN RESIDENCE,"1,687,000",721.19,"2,339",Feb-25,TAMPINES STREET 62,New Sale,Strata,67,"25,179",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
PARKTOWN RESIDENCE,"3,081,000","1,334.74","2,308",Feb-25,TAMPINES STREET 62,New Sale,Strata,124,"24,847",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
